"gene"	"entrez"	"MCF7"	"VCAP"	"MCF7_s"	"X22RV1"	"LNCAP_s"	"DU145"	"LNCAP_g"	"PC3"
"ACTL6B"	51412	-0.02947026	-0.15447813	0.3154719	0.3294162	0.2380709	0.255584	-0.0926625913254	-0.115582220491
"ACTL7A"	10881	0.02460762	-0.36814083	0.17116885	-0.18087077	-0.03989877	0.03107303	-0.0330446789649	-0.751738445415
"ACTL7B"	10880	-0.03658527	-0.45357024	0.3490834	0.2049368	0.1935294	0.1265115	0.285556585348	0.38060255141
"ACTL8"	81569	-0.3210545	-0.5050861	0.1148846	0.1944151	0.1598969	0.1881428	0.116580648723	0.258129000862
"ACTL9"	284382	-0.05736421	-0.20996692	-0.09077726	0.0368585	0.12351289	0.10344649	-0.485305931382	-1.01522796524
"ACTN1"	87	-0.2289281	-0.1030037	0.0132591	0.11739701	-0.04080654	0.0180445	0.0435809579697	-0.504809455592
"ACTN2"	88	-0.3465226	-0.0185853	-0.134717	0.03102067	0.07049216	0.09485366	-0.216472340463	-0.356491834408
"ACTN4"	81	-0.001227092	0.125820107	-0.22431437	-0.07358534	-0.05502438	-0.14309277	-0.367131226746	-0.107566189397
"ACTR10"	55860	-0.9365922	-1.3044158	-1.209471	-1.322011	-1.456043	-1.801908	-0.557132684726	-0.157991394172
"ACTR1A"	10121	-0.4539225	-0.6136853	-0.5419313	-0.5140348	-0.3003336	-1.5170502	-0.445087979095	-0.614196311458
"ACTR1B"	10120	-0.2956712	-0.7779019	-0.2144257	-0.2997683	-0.2015823	-0.3009466	-0.241318991423	-0.443813440711
"ACTR2"	10097	-1.177977	-1.194514	-0.8340931	-0.4159872	-0.8335781	-0.7129344	-1.01573748731	-1.09618923941
"ACTR3"	10096	-0.3000693	-0.2237281	-0.6226837	-0.6978041	-0.4061931	-0.493794	-0.261237340151	-0.487054702283
"ACTR3B"	57180	0.3803988	0.1550812	-0.03688139	-0.2346737	-0.01693664	-0.07105865	0.00603946865953	0.346639977295
"ACTR3C"	653857	-0.2718848	-0.4141625	-0.4182901	-0.5246103	-0.4242369	-0.4949991	0.0388177467231	-0.208948952664
"ACTR5"	79913	-0.3749776	-0.8319345	-0.01789842	-0.11062189	-0.16706651	0.25024326	-0.45727802419	-0.405049598692
"ACTR6"	64431	-0.8494805	-1.3107464	-0.4391488	-0.2571022	-0.6288415	-0.573147	-1.27376189654	-0.823180391589
"ACTR8"	93973	-0.7264472	-1.1954963	-0.5538826	-0.4752943	-0.4961625	-0.2201019	-0.317673239538	-0.170290743039
"ACTRT1"	139741	0.10193696	0.03176533	0.26558738	0.19391361	0.12226444	0.06993378	0.310065633395	0.12375236203
"ACTRT2"	140625	0.1898192	0.1515274	0.2909804	0.1237604	0.113642	0.2842708	-0.00023520261945	-0.0378982517193
"ACTRT3"	84517	-0.03920087	-0.09759152	-0.3096767	-0.248888	-0.2315222	-0.2074789	-0.588820806758	-1.1083460455
"ACVR1"	90	-0.13114984	0.01504449	-0.09918254	0.17726485	-0.05293259	0.02858661	-0.0427876112872	0.193821513341
"ACVR1B"	91	-0.26066248	-0.08217536	0.03606907	-0.06567034	-0.21643068	-0.25018465	-0.0665334022056	-0.144952206113
"ACVR1C"	130399	0.1746595	0.20572	-0.24080054	-0.32518494	-0.21924211	0.01008497	0.0286092174382	-0.0217610254368
"ACVR2A"	92	-0.232161	-0.4818582	-0.10693776	-0.20308188	-0.19194317	0.03509212	-0.469504367052	-0.715015111089
"ACVR2B"	93	0.1666204	0.01117263	0.10569071	-0.1874357	0.03451059	-0.09306661	0.193308419749	0.491177314952
"ACVRL1"	94	0.033789472	0.009697728	0.20723144	0.17131865	0.09399018	0.14274911	0.0189421779148	0.601321996288
"ACY1"	95	0.126577	-0.1019829	0.41775761	0.02789738	-0.01406393	0.06749705	-0.284801511386	-0.0517129484067
"ACY3"	91703	-0.2070773	0.1373777	-0.51203768	-0.09113204	-0.10201477	-0.05962174	0.0752824467855	-0.102100209574
"ACYP1"	97	-0.3591121	0.1707941	-0.12226497	-0.0127754	-0.09216635	0.03373365	-0.330131882728	-0.658901037786
"ACYP2"	98	0.05390059	0.06916142	0.2288289	0.2919156	0.2246764	0.2378565	0.0516499610638	-0.280688837466
"ADA"	100	-0.17716806	0.07704831	-0.27958122	0.0490674	-0.11322773	-0.04479558	-0.205237495372	-0.357218694575
"ADAD1"	132612	0.04359491	-0.01257176	0.30644166	0.08706425	0.02236493	0.09150595	0.231303507289	0.160577710078
"ADAD2"	161931	0.2526805	-0.1970925	0.07474612	-0.06597006	-0.03090532	0.08295564	-0.253122276706	0.178333476961
"ADAL"	161823	0.07985256	0.15338116	0.00574863	-0.182033365	-0.240552415	-0.002510587	-0.0599277131714	-0.0488459530259
"ADAM10"	102	-0.05510002	0.26236481	0.218519075	-0.025417653	0.007868973	0.065976312	-0.110018326315	0.00355416838278
"ADAM11"	4185	-0.225287	-0.2981377	-0.4694784	-0.3557802	-0.2257109	-0.3621633	0.0843075615802	-0.476868664076
"ADAM12"	8038	0.08552612	-0.14501731	0.05711648	-0.18642342	-0.10787514	-0.049914	0.161029052987	0.267322763251
"ADAM15"	8751	-0.2514545	-0.03990186	-0.1139796	0.2027946	0.0107093	0.1137174	-0.289846460348	-0.492399910233
"ADAM17"	6868	-0.710984	-0.110879	0.07131247	-0.07552778	0.02315125	0.09243686	-0.095305954413	-0.157538434435
"ADAM18"	8749	0.02373508	-0.08287922	0.4228192	0.1533121	0.3076092	0.2591963	0.271784296695	0.229666494509
"ADAM19"	8728	0.372339	0.1708253	0.21390916	0.00489061	0.09219627	0.03941554	0.0926635353946	0.0809512251219
"ADAM2"	2515	0.06927488	0.02060893	-0.07647507	-0.157352	-0.21105165	-0.16037329	0.11803700067	-0.12873572486
"ADAM20"	8748	0.1391442	0.224485	0.1610958	0.1449766	-0.1176273	0.2858772	0.174717585612	0.383809436249
"ADAM21"	8747	-0.01890109	0.02182485	-0.147027021	-0.359018873	0.001673498	-0.142227094	-0.0228976111198	0.35178205052
"ADAM22"	53616	-0.004928202	0.064109438	-0.18402007	-0.22903703	0.05109338	-0.22451042	-0.152608917804	-0.243361756595
"ADAM23"	8745	0.09863256	0.0288013	-0.01715755	0.13342758	-0.09494057	-0.21600951	-0.218542557954	-0.348267044316
"ADAM28"	10863	0.28158429	0.06556161	0.18291789	0.1098861	0.01059294	0.10042345	0.349304291436	0.297017423052
"ADAM29"	11086	0.08616597	0.38381772	0.05234004	-0.02779897	0.07144446	-0.06735704	0.0341605580846	0.0832763442564
"ADAM30"	11085	-0.2764156	-0.2991353	-0.66389807	0.01036176	-0.20570261	-0.12573584	-0.112523321613	0.0186540922899
"ADAM32"	203102	0.2228264	0.3000955	-0.03783279	-0.01619094	-0.04935679	0.08944608	0.6117930535	0.957221759479
"ADAM33"	80332	-0.09810365	0.11678208	-0.16131033	-0.01595475	-0.30935236	-0.29672523	-0.132588012615	-0.352039399237
"ADAM7"	8756	0.11355171	-0.09072072	0.18562511	-0.2757342	-0.10617655	0.08367974	-0.301458070635	-0.267563511135
"ADAM8"	101	0.3381379	0.2034355	0.2143368	0.2324834	0.3495432	0.2519461	-0.0830235961825	-0.200213522347
"ADAM9"	8754	0.01037429	-0.1223278	0.16226465	0.25630598	0.10066728	0.05062725	-0.221797886403	-0.583542561404
"ADAMDEC1"	27299	-0.0262608	-0.06502546	0.08010265	0.3234569	0.15708215	0.09869079	-0.0597566876547	-0.464930341023
"ADAMTS1"	9510	0.01113449	-0.10870979	-0.15437158	-0.24365099	0.05948342	0.1426809	-0.106785706219	0.0301134457929
"ADAMTS10"	81794	-0.1236777	-0.2603485	-0.18736609	0.0495537	-0.07303998	-0.02495521	-0.286236826895	-0.0501133287605
"ADAMTS12"	81792	0.41166128	0.09392747	0.4108153	0.1825264	0.2252446	0.2317169	0.224697717336	0.0248502999532
"ADAMTS13"	11093	-0.28168721	0.06660986	-0.1079623	0.3440085	0.2165642	0.1676428	0.0283993506895	0.31821091293
"ADAMTS14"	140766	-0.01446633	-0.05712603	0.006453057	0.142878615	-0.006525909	0.096185093	0.106074672244	0.0753144686987
"ADAMTS15"	170689	0.3397822	-0.1011462	0.3714216	0.0935479	0.15762	0.1263907	-0.308898564801	-0.315416367077
"ADAMTS16"	170690	-0.12726243	0.09645243	0.5281579	0.4054799	0.2761978	0.4310934	-0.0559470264595	0.192071252357
"ADAMTS17"	170691	0.24780199	-0.02108987	0.008044959	-0.268345568	-0.078187663	-0.100381094	0.0864919480979	0.0691013409741
"ADAMTS18"	170692	-0.02608566	-0.02401138	0.1870464	-0.1748695	0.143384	0.1078301	0.0331686590471	-0.291307231359
"ADAMTS2"	9509	0.07295517	-0.23041062	-0.02054283	0.12573872	0.09834591	-0.12654249	0.0309958245146	0.387231254941
"ADAMTS20"	80070	0.1955999	0.2270152	-0.1067897	-0.3264563	-0.3274502	-0.3243783	0.175819447227	0.301531280898
"ADAMTS3"	9508	-0.14388426	-0.05560159	-0.3959548	-0.4092123	-0.3224514	-0.4593776	0.0440464657059	-0.665713038501
"ADAMTS4"	9507	0.2456146	-0.2647109	-0.5031947	-0.1573829	-0.3799079	-0.4945164	-0.38781330108	-0.296619896132
"ADAMTS5"	11096	0.1193946	0.3932374	0.1529849	0.1203397	0.2012406	0.182695	0.134644968748	0.435110225271
"ADAMTS6"	11174	0.02882215	0.06072704	0.17373975	-0.0939896	-0.03325627	-0.1129759	0.0162141586925	-0.294671651716
"ADAMTS7"	11173	0.0417051	-0.3213643	0.19620181	0.15409039	0.06686547	0.05068013	-0.478210282441	-0.812606583548
"ADAMTS8"	11095	0.067075613	-0.004327674	0.4051966	0.216449	0.2264581	0.1618569	-0.0113229303304	0.0774550378086
"ADAMTS9"	56999	-0.403383	0.10895	-0.2111814	-0.19979331	-0.03168581	-0.14088199	0.280087637876	0.957016656015
"ADAMTSL1"	92949	-0.12416454	0.03030855	0.18892731	-0.07005638	0.21026909	0.17550411	-0.0492273850933	0.160167947889
"ADAMTSL2"	9719	0.2051792	-0.1661648	0.172029524	0.208965711	0.005350561	0.148386103	-0.17052281911	-0.149775039405
"ADAMTSL3"	57188	0.3029705	0.1937413	0.23276579	0.0683016	0.09118701	0.11570467	-0.186549191421	-0.346112497488
"ADAMTSL4"	54507	-0.3131745	-0.1701959	-0.1395807	-0.2053491	-0.5388078	-0.3761867	-0.770155242842	-0.927098250448
"ADAMTSL5"	339366	-0.122447	-0.6490175	-0.4241281	-0.4081374	-0.4038365	-0.2873571	-0.315041243541	-0.215037181269
"ADAP1"	11033	-0.2864118	-0.2627334	0.242174088	0.061328266	0.202965976	0.001827311	-0.253406758287	-0.0346613662001
"ADAP2"	55803	-0.2540784	-0.516172	-0.09899321	-0.52935594	-0.19001527	-0.11733466	-0.431394015472	-0.257393519172
"ADAR"	103	-0.4866986	-0.4306071	-0.7291963	-0.3548924	-0.4341586	-0.6344177	-0.0748781854418	-0.352262095216
"ADARB1"	104	0.12203818	0.08935375	0.004696002	0.0969414	0.035820046	0.070142948	0.12561252231	0.437475508
"ADARB2"	105	-0.06375117	0.05838395	0.07548706	0.44745582	0.13643511	0.06904667	0.256349543166	0.327818340247
"ADAT1"	23536	-0.1742159	-0.4369317	0.009693612	-0.034205401	0.124455662	0.08928378	0.0331127467163	-0.183465065032
"ADAT2"	134637	-0.5484319	-0.6879444	-0.09440595	-0.1071582	-0.05979451	-0.06101785	-0.314415292978	-0.0465277015564
"ADAT3"	113179	-0.3445557	-0.5522502	-0.3959654	-0.4962389	-0.4262144	-0.460384	-0.666139896538	-0.782842317953
"ADCK1"	57143	0.1564124	0.2216638	0.102552012	-0.3605540621	0.0903252186	-0.0006546061	0.284249597424	0.0363051178189
"ADCK2"	90956	0.2186391	0.2123494	-0.2101066	-0.1516366	-0.2608128	-0.258878	0.151763151678	0.456294046427
"ADCK5"	203054	0.05370082	0.09264863	0.128041644	0.229428512	-0.006217169	0.096743762	-0.0467619300932	0.410543583066
"ADCY1"	107	0.01016857	-0.01915924	0.14368897	-0.17832756	0.0124169	0.09586047	-0.0527027502447	-0.243141872841
"ADCY10"	55811	-0.01823658	0.09640103	-0.16305994	-0.03501825	0.0976819	-0.0990724	0.32291010372	0.655990716401
"ADCY2"	108	0.2579622	0.2098025	0.1839336	0.3869132	0.1818222	0.112434	0.0262949516384	-0.0728557924978
"ADCY3"	109	-0.2248113	-0.4599447	0.043025	0.0190429	-0.13381149	-0.01376189	-0.110824094464	-0.312115567329
"ADCY4"	196883	-0.27324991	-0.01610012	0.08862561	-0.3672083	-0.07408423	0.10667341	-0.171547754924	-0.180292094573
"ADCY5"	111	-0.01900104	0.28033841	-0.21012986	-0.130610225	-0.057558795	0.003343108	0.207635499941	0.407320153308
"ADCY6"	112	0.05643899	-0.1093294	-0.1040071	-0.4627662	-0.3374497	-0.3941204	-0.0774443938834	0.324329356811
"ADCY7"	113	0.1685077	0.139373	0.28562071	0.05135287	0.13122478	0.19813107	0.0455081679785	-0.0934937065794
"ADCY8"	114	0.13777932	0.08969908	-0.04121112	-0.20469162	-0.08366728	-0.15995588	0.178289366358	0.177096839608
"ADCY9"	115	0.11283985	0.04013782	0.146521417	0.190129971	0.090488817	0.009114328	0.14295283206	0.169532087845
"ADCYAP1"	116	0.2764937	0.2810179	0.05994702	0.10284722	0.2714464	0.32040615	-0.000795612338379	-0.225244792455
"ADCYAP1R1"	117	0.25007011	-0.06911395	0.01630636	0.16029379	0.10787623	0.11559429	0.218218005443	0.330940479638
"ADD1"	118	0.3202077	0.1677965	0.07251376	-0.17367504	-0.15787492	-0.17610021	0.0323119295264	0.602930004378
"ADD2"	119	0.121327	-0.3975055	-0.022643718	0.010722517	0.004412341	0.077290985	0.0805428893002	-0.0835298983025
"ADD3"	120	-0.01551243	0.05057112	-0.121428416	0.187129257	0.007785605	-0.061493952	-0.0820515643464	0.0752383034018
"ADGRA1"	84435	0.3156912	0.1942928	0.22575183	0.17703907	-0.02905697	0.02497762	0.0242774919555	-0.185790007853
"ADGRA2"	25960	-0.1217815	-0.1023047	0.41420517	0.17535708	0.09960144	0.23718316	0.0222495842803	0.000781950976949
"ADGRA3"	166647	-0.0378074	0.03714972	-0.3046634	-0.1708416	-0.1444979	0.1407974	0.105677430038	-0.109287593988
"ADGRB1"	575	0.1351893	-0.2007016	0.34404254	0.31452313	0.07900763	-0.07992533	-0.25462487851	-0.136608373357
"ADGRB2"	576	-0.1434562	-0.11916	-0.02810289	-0.34810567	-0.07155871	-0.12670475	0.0871309221735	-0.0521537969117
"ADGRB3"	577	-0.1789303	0.2159977	-0.05650435	-0.03531178	-0.14713607	-0.23578699	0.243126194689	0.326486809849
"ADGRD1"	283383	-0.04706163	0.12914979	0.0450017	0.31330594	0.02057249	-0.10133836	0.154344557921	0.273891085855
"ADGRE1"	2015	-0.2739745	-0.2003411	-0.41124263	0.17138956	-0.05867622	-0.01903617	0.476871670934	0.163344182948
"ADGRE2"	30817	-0.5061643	-0.2540041	-0.56798574	-0.26047236	-0.03701454	-0.06574675	0.0477077258132	-0.175510114949
"ADGRE3"	84658	-0.03814087	-0.16592636	-0.310455	-0.2798091	-0.1062872	-0.1750477	-0.213433280336	-0.512497554523
"ADGRE5"	976	-0.3224322	-0.2930653	0.01901787	0.29495922	0.18851579	0.0528097	0.00469856057781	0.199409401255
"ADGRF1"	266977	0.13890063	-0.09572893	-0.394675212	-0.406959719	-0.002409366	0.132670592	0.266529889158	-0.0569514472686
"ADGRF3"	165082	0.06169431	-0.12646047	0.373806	0.2132887	0.1556975	0.2450798	0.0519656169623	0.0186764299524
"ADGRF4"	221393	-0.09202759	0.001880704	0.1162064	-0.12151825	0.13976006	0.03590711	-0.0958679230011	-0.530343260851
"ADGRF5"	221395	-0.1851865	-0.215244	-0.12618522	-0.26832549	0.01386196	-0.06322657	0.131894394119	0.419648047257
"ADGRG1"	9289	-0.16469085	0.07691294	0.184571908	-0.089285449	-0.002216932	-0.049042629	-0.0558878923319	-0.327901209776
"ADGRG2"	10149	-0.1152388	0.1148819	0.02134867	0.16262169	0.15374514	0.02176654	0.252625278454	0.194633864919
"ADGRG3"	222487	0.0001448925	-0.0907590557	-0.004619343	0.184933329	-0.075522332	-0.132394569	0.142165341605	0.190391420221
"ADGRG4"	139378	0.2498076	0.1107474	0.1949639	-0.18116269	0.06212473	-0.10555413	0.0592236856335	0.191330818528
"ADGRG5"	221188	0.127082	0.190416	0.3506857	0.1508492	0.1585974	0.1948744	0.0173896266938	-0.370968275184
"ADGRG6"	57211	0.296306	0.2909258	0.26836874	0.26457218	0.11216732	-0.01128111	-0.169797551565	-0.375655665493
"ADGRG7"	84873	-0.3080404	0.01261817	-0.18499049	-0.08069037	-0.11332286	-0.14586683	-0.0520392689893	-0.559348141158
"ADGRL1"	22859	0.2460406	0.06054694	-0.28372015	-0.16636015	0.03064979	-0.06480698	-0.0624035145231	-0.160513591004
"ADGRL2"	23266	-0.2474751	-0.1306958	-0.15512387	0.05572865	-0.06043058	-0.05938606	0.0249086430182	-0.851216328256
"ADGRL3"	23284	-0.03724795	-0.0629782	0.1649512	-0.17296902	-0.08948889	-0.17568653	0.002900799685	0.0805752136663
"ADGRL4"	64123	0.2885413	0.1629192	-0.17982593	-0.32818472	0.04529581	-0.16465521	0.162195408964	-0.141972559197
"ADGRV1"	84059	0.22332345	0.06483069	0.07871472	-0.18708564	-0.20769687	-0.17664433	0.191753498666	0.453657585015
"ADH1A"	124	-0.07578404	0.05842983	-0.18477245	-0.05106956	-0.19064509	-0.15156672	-0.185615556756	-0.168340565482
"ADH1B"	125	0.03028731	-0.01503804	-0.154585277	0.081566845	0.018768239	-0.009682693	-0.0702648100376	-0.0945554358578
"ADH4"	127	0.02868354	0.24009673	0.11209082	0.24922084	0.08757905	0.17753778	0.391251843362	0.226120376213
"ADH5"	128	0.1166331	0.1380039	-0.6988649	-0.7077127	-0.3453752	-0.4528658	-0.365523499298	-0.49667584194
"ADH6"	130	0.2407405	0.329998	-0.05110565	-0.51562756	-0.13206799	-0.40962392	0.115825820026	0.452754806289
"ADH7"	131	0.1311589	-0.1302838	0.02711134	0.24493247	0.01085644	0.03195551	-0.115624503103	0.240274378403
"ADHFE1"	137872	0.21533105	0.09307761	-0.2529783	-0.3077021	-0.3937689	-0.2164512	-0.133063370089	0.317141261602
"ADI1"	55256	-0.1301495	-0.2050565	0.16193415	0.18101277	0.0606283	0.02227886	0.527184533935	0.52788791993
"ADIG"	149685	0.0374848	0.07199239	-0.03344042	-0.31506272	0.04047612	0.06707484	0.330242773531	0.562883755239
"ADIPOQ"	9370	0.05750356	0.14747197	0.2987569	0.1207315	0.1936882	0.2066471	0.0755404754279	0.0476659881255
"ADIPOR1"	51094	-0.09355684	-0.19956105	0.0355255979	0.4860259116	-0.0005156059	0.1575446196	-0.446662128616	-0.179543819935
"ADIPOR2"	79602	0.42512884	0.06325397	0.097782471	0.158045708	0.002058437	-0.066413952	0.0467314297292	0.354249877645
"ADIRF"	10974	-0.07546985	-0.11501873	0.120015749	-0.030839023	-0.009944127	-0.117968009	-0.144382009829	-0.485207776568
"ADK"	132	-0.09417784	-0.04147908	-0.15696033	-0.2993297	0.05742127	-0.08820932	-0.192824872762	-0.871421203728
"ADM"	133	0.1813963	-0.2211455	-0.22931066	-0.0122053	-0.06916999	0.12045622	-0.015131265198	-0.551131997323
"ADM2"	79924	-0.2041758	-0.0227267	0.2220502	0.3521936	0.4584147	0.3132941	-0.652098915193	-0.283921968592
"ADM5"	199800	-0.08291861	-0.19990937	-0.15468153	-0.34600565	-0.13853827	-0.07514449	-0.408056823462	-0.851959565368
"ADNP"	23394	-0.9536992	-1.0335134	-0.07145727	0.09581201	-0.16887393	0.25906821	-0.122699038744	0.358386163203
"ADNP2"	22850	0.14753381	0.04609786	0.03432671	-0.2659843	-0.02100833	-0.09737555	0.147347859992	0.343839208435
"ADO"	84890	-0.06962878	0.09068907	-0.13333229	0.10580166	-0.04268102	0.05489323	-0.663039940757	-1.38201320769
"ADORA1"	134	-0.465679	0.1434647	-0.2036959	-0.2794248	-0.1070624	-0.1945468	0.424722281592	0.674160899904
"ADORA2A"	135	-0.3645596	-0.310656	-0.1129659	0.1886042	0.0367978	-0.2414763	-0.0982002705429	-0.330437671037
"ADORA2B"	136	-0.04529796	-0.09730375	0.442729	0.3855116	0.1007355	0.2778793	0.0328224002747	-0.38474997192
"ADPGK"	83440	-0.02510434	-0.21636652	-0.08378509	-0.01376884	-0.04102361	-0.04620835	0.0767667460995	-0.0888938258927
"ADPRH"	141	-0.3918268	-0.5147648	0.00108849	-0.09968801	-0.06519308	-0.06903223	0.00826164207487	-0.19655716097
"ADPRHL1"	113622	-0.4116291	-0.1652697	0.0300782639	-0.0361295537	0.0006336683	-0.2700603999	0.0220410744841	0.0357755196475
"ADPRHL2"	54936	-0.1724545	-0.2303969	-0.36043526	-0.02907694	-0.19222168	-0.10482996	-0.95388310663	-2.03907713588
"ADPRM"	56985	0.5603084	0.2707523	0.07219178	0.1059246	-0.20058142	-0.08888827	0.047650218783	0.129103427206
"ADRA1A"	148	0.5363818	0.0145975	0.14573698	0.02606367	0.02104827	0.12055368	0.253913460612	0.164521177668
"ADRA1B"	147	0.07731821	0.12116539	0.09750361	-0.12495791	0.121966	-0.08394429	0.190709259433	0.202267825821
"ADRA1D"	146	0.13856839	-0.01872557	0.293030198	0.176285469	0.137405627	0.009846356	-0.0694474173845	0.0776805763456
"ADRA2A"	150	0.02643888	-0.05848614	0.01556875	0.06320755	0.01730069	0.07369531	-0.196880600168	-0.495423108055
"ADRA2B"	151	-0.3854785	-0.02215308	-0.14191277	-0.13496944	-0.09292156	-0.24160792	-0.140197963928	-0.457716568291
"ADRA2C"	152	-0.0108305	-0.08835961	0.16212953	-0.09093717	-0.12564239	0.06557123	-0.0570022438679	-0.615819251109
"ADRB1"	153	-0.06084416	0.07653342	0.348346	0.1726443	0.3815039	0.3507707	0.118922029616	-0.355112974011
"ADRB2"	154	0.06264274	-0.10261815	0.0825026	-0.13087043	-0.17187009	-0.02954937	0.110506045241	0.348055476852
"ADRB3"	155	0.26475375	0.06990579	0.04512616	0.14688183	-0.0408124	0.11611235	-0.207892806157	-0.470858417857
"ADRM1"	11047	-0.70966686	-0.05882987	0.06132052	-0.42987529	-0.46072728	-0.36151884	-0.541932366234	-0.617083349535
"ADSL"	158	-1.5519198	-0.9367126	-1.498626	-1.19755	-1.096395	-0.87016	-0.547497075786	-0.33995982698
"ADSS"	159	-0.5976891	-0.2633618	-0.54882677	-0.07634598	-0.56161429	-0.35097522	-0.544056437556	-0.818711922923
"ADSSL1"	122622	-0.6815441	-0.2053852	0.170464421	0.266727395	0.003742296	-0.01447831	0.0120070132135	0.0406049671402
"ADTRP"	84830	0.0361248	-0.03840712	0.3349594	0.2392615	0.2212713	0.2382504	0.000620113769577	0.470156492291
"AEBP1"	165	-0.383316	-0.3565879	0.093458888	0.005404796	0.083226862	-0.026170831	0.3494883616	0.115892101562
"AEBP2"	121536	0.05256611	-0.38975631	-0.30640582	-0.30851146	-0.02660221	-0.02000226	-0.57138518636	0.193652020996
"AEN"	64782	0.2181925	0.2127938	-0.002130803	0.026207313	-0.107807512	-0.070004804	-0.565799291962	-0.0717651624451
"AES"	166	-0.13758386	0.01904552	-0.23286346	0.04503648	-0.30608102	-0.14100363	0.0524526375348	-0.0958769683639
"AFAP1"	60312	0.04784278	0.42131476	0.1110592	-0.2075553	0.1595621	0.1769636	-0.0703971591839	0.0543273188121
"AFAP1L1"	134265	0.15364827	0.06410102	-0.006586823	0.138487433	-0.046326085	-0.069745892	-0.427799467609	-0.427561090144
"AFAP1L2"	84632	0.142361	-0.1197999	0.02056351	-0.07255876	-0.01033382	0.10921607	0.198592538949	0.151297343952
"AFDN"	4301	-0.152267	-0.1899066	0.18227865	-0.02139398	-0.01202804	-0.06729236	0.958035471328	0.45878883162
"AFF1"	4299	0.2316408	0.270414	-0.02173295	0.22101561	0.09448781	0.05058238	0.200312710737	0.476367032103
"AFF2"	2334	0.09911306	0.11405806	0.20611288	0.03103247	0.18467284	0.0470893	0.577943362437	0.738896786985
"AFF3"	3899	-0.368275	-0.2712251	-0.4812219	-0.184676	-0.2054251	-0.2780479	-0.111949926043	-0.233630025053
"AFF4"	27125	-0.06380954	-0.25572553	-0.3487915	-0.1947813	-0.1358816	-0.201313	0.645000871158	0.776039458084
"AFG3L2"	10939	-1.609165	-1.06286	-1.2797677	-1.3163681	-0.8800038	-0.8820554	-0.712954876519	-0.556415863665
"AFM"	173	0.151733	0.3700387	0.1549267406	-0.0002215905	-0.0240422452	0.0372048885	-2.23426907562	-5.21261990289
"AFMID"	125061	-0.07872696	-0.1996529	0.05945412	0.25043903	-0.05386247	0.09009081	-0.326272585753	-0.731995146221
"AFP"	174	-0.118910925	-0.007402592	0.08539304	0.05178976	-0.15770463	-0.08517758	0.271150171396	0.778946918772
"AFTPH"	54812	0.2162667	-0.2682786	0.02381375	0.28532812	0.02817337	0.22135531	-0.438745669561	-0.56419861772
"AGA"	175	0.2391186	0.2500247	0.105640623	0.001470672	0.032616856	-0.066998504	0.0818270796363	-0.0112480893776
